"country.code","cc3","country","flow","primary","secondary","tretiary","value"
"UA","UKR","Ukraine","Exports","Machinery and transport equipment","Office and telecom equipment","Electronic data processing and office equipment",43.784918
"UA","UKR","Ukraine","Exports","Machinery and transport equipment","Office and telecom equipment","Integrated circuits and electronic components",28.434329
"UA","UKR","Ukraine","Exports","Machinery and transport equipment","Office and telecom equipment","Telecommunications equipment",288.31245
"UA","UKR","Ukraine","Exports","Machinery and transport equipment","Transport equipment","Automotive products",150.733337
"UA","UKR","Ukraine","Exports","Textiles",NA,NA,200.700831
"UA","UKR","Ukraine","Imports","Chemicals","Pharmaceuticals",NA,1434.207868
"UA","UKR","Ukraine","Imports","Clothing",NA,NA,382.150598
"UA","UKR","Ukraine","Imports","Fuels and mining products","Fuels",NA,10882.423616
"UA","UKR","Ukraine","Imports","Iron and steel",NA,NA,790.526759
"UA","UKR","Ukraine","Imports","Machinery and transport equipment","Office and telecom equipment","Electronic data processing and office equipment",424.403073
"UA","UKR","Ukraine","Imports","Machinery and transport equipment","Office and telecom equipment","Integrated circuits and electronic components",171.871912
"UA","UKR","Ukraine","Imports","Machinery and transport equipment","Office and telecom equipment","Telecommunications equipment",900.944681
"UA","UKR","Ukraine","Imports","Machinery and transport equipment","Transport equipment","Automotive products",1392.197069
"UA","UKR","Ukraine","Imports","Textiles",NA,NA,924.821452
"AE","ARE","United Arab Emirates","Exports","Chemicals","Pharmaceuticals",NA,392.185474
"AE","ARE","United Arab Emirates","Exports","Clothing",NA,NA,1438.738085
"AE","ARE","United Arab Emirates","Exports","Fuels and mining products","Fuels",NA,53836
"AE","ARE","United Arab Emirates","Exports","Iron and steel",NA,NA,2036.922796
"AE","ARE","United Arab Emirates","Exports","Machinery and transport equipment","Office and telecom equipment","Electronic data processing and office equipment",1825.282147
"AE","ARE","United Arab Emirates","Exports","Machinery and transport equipment","Office and telecom equipment","Integrated circuits and electronic components",133.440401
"AE","ARE","United Arab Emirates","Exports","Machinery and transport equipment","Office and telecom equipment","Telecommunications equipment",5665.640941
"AE","ARE","United Arab Emirates","Exports","Machinery and transport equipment","Transport equipment","Automotive products",8781.90262
"AE","ARE","United Arab Emirates","Exports","Textiles",NA,NA,1821.345447
"AE","ARE","United Arab Emirates","Imports","Chemicals","Pharmaceuticals",NA,2511.785933
"AE","ARE","United Arab Emirates","Imports","Clothing",NA,NA,4278.507077
"AE","ARE","United Arab Emirates","Imports","Fuels and mining products","Fuels",NA,1946.492978
"AE","ARE","United Arab Emirates","Imports","Iron and steel",NA,NA,5708.468086
"AE","ARE","United Arab Emirates","Imports","Machinery and transport equipment","Office and telecom equipment","Electronic data processing and office equipment",3357.998932
"AE","ARE","United Arab Emirates","Imports","Machinery and transport equipment","Office and telecom equipment","Integrated circuits and electronic components",185.755483
"AE","ARE","United Arab Emirates","Imports","Machinery and transport equipment","Office and telecom equipment","Telecommunications equipment",10568.121672
"AE","ARE","United Arab Emirates","Imports","Machinery and transport equipment","Transport equipment","Automotive products",18941.322815
"AE","ARE","United Arab Emirates","Imports","Textiles",NA,NA,2735.142208
"GB","GBR","United Kingdom","Exports","Chemicals","Pharmaceuticals",NA,36993.741568
"GB","GBR","United Kingdom","Exports","Clothing",NA,NA,8186.785101
"GB","GBR","United Kingdom","Exports","Fuels and mining products","Fuels",NA,33222.736139
"GB","GBR","United Kingdom","Exports","Iron and steel",NA,NA,7053.5092
"GB","GBR","United Kingdom","Exports","Machinery and transport equipment","Office and telecom equipment","Electronic data processing and office equipment",7393.333996
"GB","GBR","United Kingdom","Exports","Machinery and transport equipment","Office and telecom equipment","Integrated circuits and electronic components",2325.064735
"GB","GBR","United Kingdom","Exports","Machinery and transport equipment","Office and telecom equipment","Telecommunications equipment",8877.137771
"GB","GBR","United Kingdom","Exports","Machinery and transport equipment","Transport equipment","Automotive products",51433.053122
"GB","GBR","United Kingdom","Exports","Textiles",NA,NA,3928.696741
"GB","GBR","United Kingdom","Imports","Chemicals","Pharmaceuticals",NA,33843.244955
"GB","GBR","United Kingdom","Imports","Clothing",NA,NA,23298.960415
"GB","GBR","United Kingdom","Imports","Fuels and mining products","Fuels",NA,50808.717274
"GB","GBR","United Kingdom","Imports","Iron and steel",NA,NA,7195.709171
"GB","GBR","United Kingdom","Imports","Machinery and transport equipment","Office and telecom equipment","Electronic data processing and office equipment",26307.44714
"GB","GBR","United Kingdom","Imports","Machinery and transport equipment","Office and telecom equipment","Integrated circuits and electronic components",4557.641514
"GB","GBR","United Kingdom","Imports","Machinery and transport equipment","Office and telecom equipment","Telecommunications equipment",27588.668776
"GB","GBR","United Kingdom","Imports","Machinery and transport equipment","Transport equipment","Automotive products",76714.595137
"GB","GBR","United Kingdom","Imports","Textiles",NA,NA,6866.61486
"US","USA","United States","Exports","Agricultural Products","Food","Fish",5410.178554
"US","USA","United States","Exports","Agricultural Products","Food","Other food products",127537.302133
"US","USA","United States","Exports","Agricultural Products","Raw materials",NA,30156.530018
"US","USA","United States","Exports","Chemicals","Other chemicals",NA,153568.892526
"US","USA","United States","Exports","Chemicals","Pharmaceuticals",NA,52379.611498
"US","USA","United States","Exports","Clothing",NA,NA,6123.517024
"US","USA","United States","Exports","Fuels and mining products","Fuels",NA,104463.453572
"US","USA","United States","Exports","Fuels and mining products","Non-ferrous metals",NA,16505.441229
"US","USA","United States","Exports","Fuels and mining products","Ores and other minerals",NA,22210.489313
"US","USA","United States","Exports","Iron and steel",NA,NA,16058.953276
"US","USA","United States","Exports","Machinery and transport equipment","Office and telecom equipment","Electronic data processing and office equipment",47819.235286
"US","USA","United States","Exports","Machinery and transport equipment","Office and telecom equipment","Integrated circuits and electronic components",41270.929525
"US","USA","United States","Exports","Machinery and transport equipment","Office and telecom equipment","Telecommunications equipment",52364.955018
"US","USA","United States","Exports","Machinery and transport equipment","Other machinery",NA,221077.236869
"US","USA","United States","Exports","Machinery and transport equipment","Transport equipment","Automotive products",129514.741665
"US","USA","United States","Exports","Machinery and transport equipment","Transport equipment","Other transport equipment",154250.387175
"US","USA","United States","Exports","Other manufactures","Miscellaneous manufactures",NA,76067.437321
"US","USA","United States","Exports","Other manufactures","Personal and household goods",NA,10720.386325
"US","USA","United States","Exports","Other manufactures","Scientific and controlling instruments",NA,60319.199661
"US","USA","United States","Exports","Other semi-manufactures",NA,NA,90422.325162
"US","USA","United States","Exports","Textiles",NA,NA,13931.517812
"US","USA","United States","Imports","Agricultural Products","Food","Fish",19591.629
"US","USA","United States","Imports","Agricultural Products","Food","Other food products",115351.226
"US","USA","United States","Imports","Agricultural Products","Raw materials",NA,21795.11
"US","USA","United States","Imports","Chemicals","Other chemicals",NA,130656.238
"US","USA","United States","Imports","Chemicals","Pharmaceuticals",NA,89979.897
"US","USA","United States","Imports","Clothing",NA,NA,96915.237
"US","USA","United States","Imports","Fuels and mining products","Fuels",NA,200458.054
"US","USA","United States","Imports","Fuels and mining products","Non-ferrous metals",NA,35027.44
"US","USA","United States","Imports","Fuels and mining products","Ores and other minerals",NA,10395.151
"US","USA","United States","Imports","Iron and steel",NA,NA,39131.823
"US","USA","United States","Imports","Machinery and transport equipment","Office and telecom equipment","Electronic data processing and office equipment",121401.99
"US","USA","United States","Imports","Machinery and transport equipment","Office and telecom equipment","Integrated circuits and electronic components",41220.403
"US","USA","United States","Imports","Machinery and transport equipment","Office and telecom equipment","Telecommunications equipment",158419.763
"US","USA","United States","Imports","Machinery and transport equipment","Other machinery",NA,311224.555
"US","USA","United States","Imports","Machinery and transport equipment","Transport equipment","Automotive products",292939.18
"US","USA","United States","Imports","Machinery and transport equipment","Transport equipment","Other transport equipment",64113.605
"US","USA","United States","Imports","Other manufactures","Miscellaneous manufactures",NA,140584.662
"US","USA","United States","Imports","Other manufactures","Personal and household goods",NA,90011.931
"US","USA","United States","Imports","Other manufactures","Scientific and controlling instruments",NA,53200.489
"US","USA","United States","Imports","Other semi-manufactures",NA,NA,152076.311
"US","USA","United States","Imports","Textiles",NA,NA,29543.962
"UY","URY","Uruguay","Exports","Agricultural Products","Food","Fish",0.000115
"UY","URY","Uruguay","Exports","Agricultural Products","Food","Other food products",0.00455
"UY","URY","Uruguay","Exports","Agricultural Products","Raw materials",NA,0.001038
"UY","URY","Uruguay","Exports","Chemicals","Other chemicals",NA,0.000385
"UY","URY","Uruguay","Exports","Chemicals","Pharmaceuticals",NA,0.000157
"UY","URY","Uruguay","Exports","Clothing",NA,NA,1.7e-05
"UY","URY","Uruguay","Exports","Fuels and mining products","Fuels",NA,2.3e-05
"UY","URY","Uruguay","Exports","Fuels and mining products","Non-ferrous metals",NA,6e-06
"UY","URY","Uruguay","Exports","Fuels and mining products","Ores and other minerals",NA,1.2e-05
"UY","URY","Uruguay","Exports","Iron and steel",NA,NA,5.3e-05
"UY","URY","Uruguay","Exports","Machinery and transport equipment","Office and telecom equipment","Electronic data processing and office equipment",2e-06
"UY","URY","Uruguay","Exports","Machinery and transport equipment","Office and telecom equipment","Integrated circuits and electronic components",0
"UY","URY","Uruguay","Exports","Machinery and transport equipment","Office and telecom equipment","Telecommunications equipment",9e-06
"UY","URY","Uruguay","Exports","Machinery and transport equipment","Other machinery",NA,1e-04
"UY","URY","Uruguay","Exports","Machinery and transport equipment","Transport equipment","Automotive products",0.000157
"UY","URY","Uruguay","Exports","Machinery and transport equipment","Transport equipment","Other transport equipment",9.5e-05
"UY","URY","Uruguay","Exports","Other manufactures","Miscellaneous manufactures",NA,0.00018
"UY","URY","Uruguay","Exports","Other manufactures","Personal and household goods",NA,7.4e-05
"UY","URY","Uruguay","Exports","Other manufactures","Scientific and controlling instruments",NA,9e-06
"UY","URY","Uruguay","Exports","Other semi-manufactures",NA,NA,0.000602
"UY","URY","Uruguay","Exports","Textiles",NA,NA,2.4e-05
"UY","URY","Uruguay","Imports","Agricultural Products","Food","Fish",45.339
"UY","URY","Uruguay","Imports","Agricultural Products","Food","Other food products",1169.385584
"UY","URY","Uruguay","Imports","Agricultural Products","Raw materials",NA,199.201851
"UY","URY","Uruguay","Imports","Chemicals","Other chemicals",NA,1376.994312
"UY","URY","Uruguay","Imports","Chemicals","Pharmaceuticals",NA,265.390735
"UY","URY","Uruguay","Imports","Clothing",NA,NA,257.442
"UY","URY","Uruguay","Imports","Fuels and mining products","Fuels",NA,1123.872
"UY","URY","Uruguay","Imports","Fuels and mining products","Non-ferrous metals",NA,49.077
"UY","URY","Uruguay","Imports","Fuels and mining products","Ores and other minerals",NA,50.006153
"UY","URY","Uruguay","Imports","Iron and steel",NA,NA,171.13
"UY","URY","Uruguay","Imports","Machinery and transport equipment","Office and telecom equipment","Electronic data processing and office equipment",195.035458
"UY","URY","Uruguay","Imports","Machinery and transport equipment","Office and telecom equipment","Integrated circuits and electronic components",38.901
"UY","URY","Uruguay","Imports","Machinery and transport equipment","Office and telecom equipment","Telecommunications equipment",393.489923
